year,total_energy,area,month
1974,NA,okinawa,05
1974,871672,hokkaido,04
1974,2488109,tohoku,04
1974,7566270,tokyo,04
1974,4102350,chubu,04
1974,1170534,hokuriku,04
1974,5110797,kansai,04
1974,2189042,chugoku,04
1974,988405,shikoku,04
1974,2118856,kyushu,04
1974,NA,okinawa,04
1974,872058,hokkaido,03
1974,2501513,tohoku,03
1974,8018810,tokyo,03
1974,4251441,chubu,03
1974,1166942,hokuriku,03
1974,5266506,kansai,03
1974,2170410,chugoku,03
1974,1002110,shikoku,03
1974,2137255,kyushu,03
1974,NA,okinawa,03
1974,876929,hokkaido,02
1974,2439268,tohoku,02
1974,7861212,tokyo,02
1974,4260099,chubu,02
1974,1073922,hokuriku,02
1974,5361818,kansai,02
1974,2137326,chugoku,02
1974,969384,shikoku,02
1974,2170067,kyushu,02
1974,NA,okinawa,02
1974,867803,hokkaido,01
1974,2432513,tohoku,01
1974,7955715,tokyo,01
1974,4004123,chubu,01
1974,1136150,hokuriku,01
1974,5079385,kansai,01
1974,2136492,chugoku,01
1974,986450,shikoku,01
1974,2133922,kyushu,01
1974,NA,okinawa,01
1973,873678,hokkaido,12
1973,2459814,tohoku,12
1973,7950606,tokyo,12
1973,4241418,chubu,12
1973,1153241,hokuriku,12
1973,5426535,kansai,12
1973,2184123,chugoku,12
1973,987593,shikoku,12
1973,2163592,kyushu,12
1973,NA,okinawa,12
1973,898913,hokkaido,11
1973,2515807,tohoku,11
1973,7934668,tokyo,11
1973,4301924,chubu,11
1973,1187223,hokuriku,11
1973,5364259,kansai,11
1973,2201042,chugoku,11
1973,974871,shikoku,11
1973,2160665,kyushu,11
1973,NA,okinawa,11
1973,892274,hokkaido,10
1973,2519178,tohoku,10
1973,8399885,tokyo,10
1973,4346126,chubu,10
1973,1207714,hokuriku,10
1973,5466029,kansai,10
1973,2223134,chugoku,10
1973,991218,shikoku,10
1973,2227339,kyushu,10
1973,NA,okinawa,10
1973,900024,hokkaido,09
1973,2603425,tohoku,09
1973,9469656,tokyo,09
1973,4722539,chubu,09
1973,1234679,hokuriku,09
1973,6231761,kansai,09
1973,2349649,chugoku,09
1973,1095006,shikoku,09
1973,2518533,kyushu,09
1973,NA,okinawa,09
1973,910873,hokkaido,08
1973,2551587,tohoku,08
1973,9591866,tokyo,08
1973,4706021,chubu,08
1973,1225494,hokuriku,08
1973,6431758,kansai,08
1973,2320844,chugoku,08
1973,1058293,shikoku,08
1973,2556845,kyushu,08
1973,NA,okinawa,08
1973,877207,hokkaido,07
1973,2484664,tohoku,07
1973,8718578,tokyo,07
1973,4478053,chubu,07
1973,1215163,hokuriku,07
1973,5945997,kansai,07
1973,2146908,chugoku,07
1973,1034061,shikoku,07
1973,2374545,kyushu,07
1973,NA,okinawa,07
1973,848652,hokkaido,06
1973,2389337,tohoku,06
1973,7893635,tokyo,06
1973,4221772,chubu,06
1973,1173648,hokuriku,06
1973,5309611,kansai,06
1973,2001696,chugoku,06
1973,951124,shikoku,06
1973,2036122,kyushu,06
1973,NA,okinawa,06
1973,806010,hokkaido,05
1973,2320280,tohoku,05
1973,7906765,tokyo,05
1973,3998816,chubu,05
1973,1169224,hokuriku,05
1973,5061260,kansai,05
1973,1922648,chugoku,05
1973,931339,shikoku,05
1973,1918010,kyushu,05
1973,NA,okinawa,05
1973,808242,hokkaido,04
1973,2368387,tohoku,04
1973,7862388,tokyo,04
1973,4165661,chubu,04
1973,1149329,hokuriku,04
1973,5223092,kansai,04
1973,1965691,chugoku,04
1973,943229,shikoku,04
1973,2007581,kyushu,04
1973,NA,okinawa,04
1973,810942,hokkaido,03
1973,2358876,tohoku,03
1973,8054436,tokyo,03
1973,4246534,chubu,03
1973,1157516,hokuriku,03
1973,5344125,kansai,03
1973,1952883,chugoku,03
1973,952830,shikoku,03
1973,2005392,kyushu,03
1973,NA,okinawa,03
1973,825614,hokkaido,02
1973,2332228,tohoku,02
1973,7979742,tokyo,02
1973,4207990,chubu,02
1973,1078632,hokuriku,02
1973,5350521,kansai,02
1973,1919798,chugoku,02
1973,922350,shikoku,02
1973,1981409,kyushu,02
1973,NA,okinawa,02
1973,777007,hokkaido,01
1973,2324635,tohoku,01
1973,7866723,tokyo,01
1973,3983816,chubu,01
1973,1110996,hokuriku,01
1973,5001285,kansai,01
1973,1909874,chugoku,01
1973,928016,shikoku,01
1973,1980901,kyushu,01
1973,NA,okinawa,01
1972,789761,hokkaido,12
1972,2340781,tohoku,12
1972,7735044,tokyo,12
1972,4016184,chubu,12
1972,1123555,hokuriku,12
1972,5192754,kansai,12
1972,1914882,chugoku,12
1972,897603,shikoku,12
1972,1939627,kyushu,12
1972,NA,okinawa,12
1972,815897,hokkaido,11
1972,2268938,tohoku,11
1972,7359998,tokyo,11
1972,3811718,chubu,11
1972,1042610,hokuriku,11
1972,4817733,kansai,11
1972,1806914,chugoku,11
1972,866952,shikoku,11
1972,1875922,kyushu,11
1972,NA,okinawa,11
1972,806971,hokkaido,10
1972,2206677,tohoku,10
1972,7690135,tokyo,10
1972,3870512,chubu,10
1972,1079819,hokuriku,10
1972,4929936,kansai,10
1972,1814105,chugoku,10
1972,895058,shikoku,10
1972,1977522,kyushu,10
1972,NA,okinawa,10
1972,802556,hokkaido,09
1972,2246837,tohoku,09
1972,8193493,tokyo,09
1972,4083274,chubu,09
1972,1090341,hokuriku,09
1972,5522124,kansai,09
1972,1944855,chugoku,09
1972,952585,shikoku,09
1972,2120320,kyushu,09
1972,NA,okinawa,09
1972,793907,hokkaido,08
1972,2227961,tohoku,08
1972,8218406,tokyo,08
1972,4074006,chubu,08
1972,1077872,hokuriku,08
1972,5637904,kansai,08
1972,1935062,chugoku,08
1972,968155,shikoku,08
1972,2088457,kyushu,08
1972,NA,okinawa,08
1972,770822,hokkaido,07
1972,2172031,tohoku,07
1972,7856297,tokyo,07
1972,3841692,chubu,07
1972,1053419,hokuriku,07
1972,5105132,kansai,07
1972,1752083,chugoku,07
1972,881283,shikoku,07
1972,1876971,kyushu,07
1972,NA,okinawa,07
1972,736994,hokkaido,06
1972,2116815,tohoku,06
1972,7184451,tokyo,06
1972,3625092,chubu,06
1972,1017258,hokuriku,06
1972,4627054,kansai,06
1972,1668331,chugoku,06
1972,819873,shikoku,06
1972,1686685,kyushu,06
1972,NA,okinawa,06
1972,698247,hokkaido,05
1972,2081361,tohoku,05
1972,6893527,tokyo,05
1972,3501261,chubu,05
1972,994521,hokuriku,05
1972,4458540,kansai,05
1972,1590774,chugoku,05
1972,798129,shikoku,05
1972,1609197,kyushu,05
1972,NA,okinawa,05
1972,704119,hokkaido,04
1972,2150295,tohoku,04
1972,6889934,tokyo,04
1972,3565043,chubu,04
1972,981743,hokuriku,04
1972,4610917,kansai,04
1972,1666920,chugoku,04
1972,780295,shikoku,04
1972,1662642,kyushu,04
1972,NA,okinawa,04
1972,721121,hokkaido,03
1972,2189229,tohoku,03
1972,7258349,tokyo,03
1972,3699542,chubu,03
1972,1020234,hokuriku,03
1972,4772888,kansai,03
1972,1685024,chugoku,03
1972,814854,shikoku,03
1972,1733517,kyushu,03
1972,NA,okinawa,03
1972,770550,hokkaido,02
1972,2156287,tohoku,02
1972,7292185,tokyo,02
1972,3677587,chubu,02
1972,965416,hokuriku,02
1972,4786804,kansai,02
1972,1667136,chugoku,02
1972,757464,shikoku,02
1972,1770499,kyushu,02
1972,NA,okinawa,02
1972,747667,hokkaido,01
1972,2095131,tohoku,01
1972,6947278,tokyo,01
1972,3423589,chubu,01
1972,962373,hokuriku,01
1972,4459478,kansai,01
1972,1594369,chugoku,01
1972,730967,shikoku,01
1972,1711154,kyushu,01
1972,NA,okinawa,01
1971,755138,hokkaido,12
1971,2176100,tohoku,12
1971,6894509,tokyo,12
1971,3519920,chubu,12
1971,1031025,hokuriku,12
1971,4568297,kansai,12
1971,1598607,chugoku,12
1971,728251,shikoku,12
1971,1716598,kyushu,12
1971,NA,okinawa,12
1971,765826,hokkaido,11
1971,2130151,tohoku,11
1971,6724512,tokyo,11
1971,3416920,chubu,11
1971,998452,hokuriku,11
1971,4361965,kansai,11
1971,1616643,chugoku,11
1971,707233,shikoku,11
1971,1646453,kyushu,11
1971,NA,okinawa,11
1971,753454,hokkaido,10
1971,2119036,tohoku,10
1971,6828131,tokyo,10
1971,3468823,chubu,10
1971,1025604,hokuriku,10
1971,4547763,kansai,10
1971,1650415,chugoku,10
1971,738681,shikoku,10
1971,1707674,kyushu,10
1971,NA,okinawa,10
1971,776194,hokkaido,09
1971,2168005,tohoku,09
1971,7200272,tokyo,09
1971,3637219,chubu,09
1971,1032880,hokuriku,09
1971,4921113,kansai,09
1971,1736162,chugoku,09
1971,735165,shikoku,09
1971,1794139,kyushu,09
1971,NA,okinawa,09
1971,778445,hokkaido,08
1971,2116306,tohoku,08
1971,7616499,tokyo,08
1971,3640945,chubu,08
1971,1014324,hokuriku,08
1971,5154637,kansai,08
1971,1751900,chugoku,08
1971,744567,shikoku,08
1971,1852958,kyushu,08
1971,NA,okinawa,08
1971,766325,hokkaido,07
1971,2168250,tohoku,07
1971,7219251,tokyo,07
1971,3536700,chubu,07
1971,1051053,hokuriku,07
1971,4762964,kansai,07
1971,1596079,chugoku,07
1971,712639,shikoku,07
1971,1737411,kyushu,07
1971,NA,okinawa,07
1971,723909,hokkaido,06
1971,2086790,tohoku,06
1971,6607551,tokyo,06
1971,3331235,chubu,06
1971,1054285,hokuriku,06
1971,4315085,kansai,06
1971,1474934,chugoku,06
1971,639192,shikoku,06
1971,1541394,kyushu,06
1971,NA,okinawa,06
1971,698966,hokkaido,05
1971,2037399,tohoku,05
1971,6405944,tokyo,05
1971,3183215,chubu,05
1971,1047331,hokuriku,05
1971,4091702,kansai,05
1971,1449515,chugoku,05
1971,633058,shikoku,05
1971,1468981,kyushu,05
1971,NA,okinawa,05
1971,732504,hokkaido,04
1971,2115832,tohoku,04
1971,6460329,tokyo,04
1971,3342244,chubu,04
1971,1064194,hokuriku,04
1971,4365356,kansai,04
1971,1579652,chugoku,04
1971,618050,shikoku,04
1971,1556059,kyushu,04
1971,NA,okinawa,04
1971,721771,hokkaido,03
1971,2111902,tohoku,03
1971,6607622,tokyo,03
1971,3433851,chubu,03
1971,1093354,hokuriku,03
1971,4448274,kansai,03
1971,1511294,chugoku,03
1971,641398,shikoku,03
1971,1577379,kyushu,03
1971,NA,okinawa,03
1971,763402,hokkaido,02
1971,2065778,tohoku,02
1971,6608890,tokyo,02
1971,3424015,chubu,02
1971,984388,hokuriku,02
1971,4454390,kansai,02
1971,1510293,chugoku,02
1971,636843,shikoku,02
1971,1639368,kyushu,02
1971,NA,okinawa,02
1971,755971,hokkaido,01
1971,2167534,tohoku,01
1971,6494286,tokyo,01
1971,3259955,chubu,01
1971,1102695,hokuriku,01
1971,4245236,kansai,01
1971,1490027,chugoku,01
1971,642108,shikoku,01
1971,1579866,kyushu,01
1971,NA,okinawa,01
1970,771482,hokkaido,12
1970,2220572,tohoku,12
1970,6405297,tokyo,12
1970,3360784,chubu,12
1970,1130850,hokuriku,12
1970,4387776,kansai,12
1970,1486260,chugoku,12
1970,615144,shikoku,12
1970,1603816,kyushu,12
1970,NA,okinawa,12
1970,783458,hokkaido,11
1970,2094812,tohoku,11
1970,6234992,tokyo,11
1970,3221000,chubu,11
1970,1049515,hokuriku,11
1970,4151686,kansai,11
1970,1451887,chugoku,11
1970,607545,shikoku,11
1970,1538186,kyushu,11
1970,NA,okinawa,11
1970,790320,hokkaido,10
1970,2063915,tohoku,10
1970,6467683,tokyo,10
1970,3342389,chubu,10
1970,1091643,hokuriku,10
1970,4439821,kansai,10
1970,1537828,chugoku,10
1970,633780,shikoku,10
1970,1635759,kyushu,10
1970,NA,okinawa,10
1970,782285,hokkaido,09
1970,2135021,tohoku,09
1970,6972726,tokyo,09
1970,3453444,chubu,09
1970,1063597,hokuriku,09
1970,4904607,kansai,09
1970,1548583,chugoku,09
1970,677987,shikoku,09
1970,1736705,kyushu,09
1970,NA,okinawa,09
1970,787335,hokkaido,08
1970,2101794,tohoku,08
1970,6892730,tokyo,08
1970,3374489,chubu,08
1970,1004949,hokuriku,08
1970,4869602,kansai,08
1970,1506506,chugoku,08
1970,654027,shikoku,08
1970,1688282,kyushu,08
1970,NA,okinawa,08
1970,770285,hokkaido,07
1970,2139271,tohoku,07
1970,6493217,tokyo,07
1970,3230100,chubu,07
1970,1049690,hokuriku,07
1970,4401153,kansai,07
1970,1357613,chugoku,07
1970,596288,shikoku,07
1970,1518664,kyushu,07
1970,NA,okinawa,07
1970,713969,hokkaido,06
1970,2054924,tohoku,06
1970,6023352,tokyo,06
1970,3102781,chubu,06
1970,1021486,hokuriku,06
1970,4170989,kansai,06
1970,1316578,chugoku,06
1970,563185,shikoku,06
1970,1429656,kyushu,06
1970,NA,okinawa,06
1970,704690,hokkaido,05
1970,2046591,tohoku,05
1970,5963150,tokyo,05
1970,3036484,chubu,05
1970,1021674,hokuriku,05
1970,4029022,kansai,05
1970,1278994,chugoku,05
1970,562168,shikoku,05
1970,1380743,kyushu,05
1970,NA,okinawa,05
1970,705855,hokkaido,04
1970,2097895,tohoku,04
1970,6091799,tokyo,04
1970,3141150,chubu,04
1970,1018433,hokuriku,04
1970,4220762,kansai,04
1970,1345824,chugoku,04
1970,571473,shikoku,04
1970,1459158,kyushu,04
1970,NA,okinawa,04
1970,680717,hokkaido,03
1970,1987423,tohoku,03
1970,6218259,tokyo,03
1970,3129814,chubu,03
1970,979878,hokuriku,03
1970,4245442,kansai,03
1970,1311154,chugoku,03
1970,575042,shikoku,03
1970,1445532,kyushu,03
1970,NA,okinawa,03
1970,674762,hokkaido,02
1970,1839400,tohoku,02
1970,6125437,tokyo,02
1970,3107843,chubu,02
1970,865754,hokuriku,02
1970,4184485,kansai,02
1970,1326233,chugoku,02
1970,542185,shikoku,02
1970,1442541,kyushu,02
1970,NA,okinawa,02
1970,651546,hokkaido,01
1970,2015136,tohoku,01
1970,6022852,tokyo,01
1970,2990412,chubu,01
1970,949094,hokuriku,01
1970,3986974,kansai,01
1970,1316641,chugoku,01
1970,547707,shikoku,01
1970,1439510,kyushu,01
1970,NA,okinawa,01
1969,652702,hokkaido,12
1969,2066649,tohoku,12
1969,5799388,tokyo,12
1969,3043746,chubu,12
1969,1011094,hokuriku,12
1969,4069699,kansai,12
1969,1331609,chugoku,12
1969,525247,shikoku,12
1969,1458703,kyushu,12
1969,NA,okinawa,12
1969,652376,hokkaido,11
1969,1938689,tohoku,11
1969,5696685,tokyo,11
1969,2865281,chubu,11
1969,945980,hokuriku,11
1969,3774767,kansai,11
1969,1264849,chugoku,11
1969,494202,shikoku,11
1969,1362644,kyushu,11
1969,NA,okinawa,11
1969,654121,hokkaido,10
1969,1956634,tohoku,10
1969,5692051,tokyo,10
1969,2959539,chubu,10
1969,952243,hokuriku,10
1969,3939032,kansai,10
1969,1348520,chugoku,10
1969,519871,shikoku,10
1969,1479753,kyushu,10
1969,NA,okinawa,10
1969,645172,hokkaido,09
1969,1954019,tohoku,09
1969,5987421,tokyo,09
1969,3006144,chubu,09
1969,930890,hokuriku,09
1969,4202646,kansai,09
1969,1410780,chugoku,09
1969,559372,shikoku,09
1969,1579274,kyushu,09
1969,NA,okinawa,09
1969,650876,hokkaido,08
1969,1890209,tohoku,08
1969,6053451,tokyo,08
1969,2936449,chubu,08
1969,897796,hokuriku,08
1969,4174350,kansai,08
1969,1345363,chugoku,08
1969,556164,shikoku,08
1969,1538556,kyushu,08
1969,NA,okinawa,08
1969,631821,hokkaido,07
1969,1911315,tohoku,07
1969,5567617,tokyo,07
1969,2798583,chubu,07
1969,927393,hokuriku,07
1969,3821723,kansai,07
1969,1222855,chugoku,07
1969,520954,shikoku,07
1969,1383087,kyushu,07
1969,NA,okinawa,07
1969,589974,hokkaido,06
1969,1811560,tohoku,06
1969,5289903,tokyo,06
1969,2651517,chubu,06
1969,880229,hokuriku,06
1969,3595057,kansai,06
1969,1150499,chugoku,06
1969,474280,shikoku,06
1969,1325863,kyushu,06
1969,NA,okinawa,06
1969,589886,hokkaido,05
1969,1845666,tohoku,05
1969,5175488,tokyo,05
1969,2600417,chubu,05
1969,900560,hokuriku,05
1969,3480418,kansai,05
1969,1126622,chugoku,05
1969,475207,shikoku,05
1969,1293883,kyushu,05
1969,NA,okinawa,05
1969,565537,hokkaido,04
1969,1884748,tohoku,04
1969,5221308,tokyo,04
1969,2653438,chubu,04
1969,905077,hokuriku,04
1969,3614886,kansai,04
1969,1173732,chugoku,04
1969,480051,shikoku,04
1969,1350641,kyushu,04
1969,NA,okinawa,04
1969,563671,hokkaido,03
1969,1769127,tohoku,03
1969,5340293,tokyo,03
1969,2660449,chubu,03
1969,824072,hokuriku,03
1969,3666647,kansai,03
1969,1147205,chugoku,03
1969,487912,shikoku,03
1969,1368248,kyushu,03
1969,NA,okinawa,03
1969,581802,hokkaido,02
1969,1734269,tohoku,02
1969,5287533,tokyo,02
1969,2652367,chubu,02
1969,737959,hokuriku,02
1969,3614216,kansai,02
1969,1136026,chugoku,02
1969,495319,shikoku,02
1969,1362754,kyushu,02
1969,NA,okinawa,02
1969,566582,hokkaido,01
1969,1807172,tohoku,01
1969,5197894,tokyo,01
1969,2519595,chubu,01
1969,826767,hokuriku,01
1969,3417927,kansai,01
1969,1088399,chugoku,01
1969,486344,shikoku,01
1969,1367111,kyushu,01
1969,NA,okinawa,01
1968,598758,hokkaido,12
1968,1866310,tohoku,12
1968,5063185,tokyo,12
1968,2555919,chubu,12
1968,876825,hokuriku,12
1968,3483973,kansai,12
1968,1069470,chugoku,12
1968,448978,shikoku,12
1968,1336142,kyushu,12
1968,NA,okinawa,12
1968,618134,hokkaido,11
1968,1777588,tohoku,11
1968,4930354,tokyo,11
1968,2486280,chubu,11
1968,861122,hokuriku,11
1968,3365057,kansai,11
1968,1056666,chugoku,11
1968,453659,shikoku,11
1968,1297550,kyushu,11
1968,NA,okinawa,11
1968,619599,hokkaido,10
1968,1665490,tohoku,10
1968,4913942,tokyo,10
1968,2503452,chubu,10
1968,884157,hokuriku,10
1968,3383957,kansai,10
1968,1119895,chugoku,10
1968,465579,shikoku,10
1968,1348106,kyushu,10
1968,NA,okinawa,10
1968,600227,hokkaido,09
1968,1717596,tohoku,09
1968,5134354,tokyo,09
1968,2543759,chubu,09
1968,845874,hokuriku,09
1968,3553508,kansai,09
1968,1172977,chugoku,09
1968,495355,shikoku,09
1968,1415343,kyushu,09
1968,NA,okinawa,09
1968,611434,hokkaido,08
1968,1658520,tohoku,08
1968,5258061,tokyo,08
1968,2573300,chubu,08
1968,801553,hokuriku,08
1968,3648915,kansai,08
1968,1163968,chugoku,08
1968,496682,shikoku,08
1968,1409367,kyushu,08
1968,NA,okinawa,08
1968,602057,hokkaido,07
1968,1716692,tohoku,07
1968,4907844,tokyo,07
1968,2432403,chubu,07
1968,838390,hokuriku,07
1968,3386328,kansai,07
1968,1078815,chugoku,07
1968,465519,shikoku,07
1968,1282482,kyushu,07
1968,NA,okinawa,07
1968,564295,hokkaido,06
1968,1695151,tohoku,06
1968,4649824,tokyo,06
1968,2304024,chubu,06
1968,811012,hokuriku,06
1968,3146144,kansai,06
1968,1029550,chugoku,06
1968,426256,shikoku,06
1968,1219590,kyushu,06
1968,NA,okinawa,06
1968,534971,hokkaido,05
1968,1646177,tohoku,05
1968,4530810,tokyo,05
1968,2251405,chubu,05
1968,826687,hokuriku,05
1968,3051806,kansai,05
1968,1022325,chugoku,05
1968,429849,shikoku,05
1968,1217579,kyushu,05
1968,NA,okinawa,05
1968,529804,hokkaido,04
1968,1656632,tohoku,04
1968,4573299,tokyo,04
1968,2324264,chubu,04
1968,807943,hokuriku,04
1968,3142679,kansai,04
1968,1055362,chugoku,04
1968,423937,shikoku,04
1968,1241896,kyushu,04
1968,NA,okinawa,04
1968,548172,hokkaido,03
1968,1604938,tohoku,03
1968,4728013,tokyo,03
1968,2390251,chubu,03
1968,767101,hokuriku,03
1968,3287820,kansai,03
1968,1081132,chugoku,03
1968,439177,shikoku,03
1968,1274852,kyushu,03
1968,NA,okinawa,03
1968,548823,hokkaido,02
1968,1581856,tohoku,02
1968,4775801,tokyo,02
1968,2432102,chubu,02
1968,701939,hokuriku,02
1968,3327822,kansai,02
1968,1042590,chugoku,02
1968,434638,shikoku,02
1968,1310472,kyushu,02
1968,NA,okinawa,02
1968,527823,hokkaido,01
1968,1612864,tohoku,01
1968,4588976,tokyo,01
1968,2277236,chubu,01
1968,741468,hokuriku,01
1968,3087694,kansai,01
1968,999489,chugoku,01
1968,433064,shikoku,01
1968,1293487,kyushu,01
1968,NA,okinawa,01
1967,553572,hokkaido,12
1967,1701855,tohoku,12
1967,4616024,tokyo,12
1967,2293536,chubu,12
1967,806877,hokuriku,12
1967,3133481,kansai,12
1967,980945,chugoku,12
1967,429569,shikoku,12
1967,1264905,kyushu,12
1967,NA,okinawa,12
1967,567896,hokkaido,11
1967,1637572,tohoku,11
1967,4344868,tokyo,11
1967,2183489,chubu,11
1967,827404,hokuriku,11
1967,2947305,kansai,11
1967,925818,chugoku,11
1967,407320,shikoku,11
1967,1207270,kyushu,11
1967,NA,okinawa,11
1967,569946,hokkaido,10
1967,1592307,tohoku,10
1967,4320314,tokyo,10
1967,2213878,chubu,10
1967,789940,hokuriku,10
1967,3002557,kansai,10
1967,952379,chugoku,10
1967,415123,shikoku,10
1967,1241326,kyushu,10
1967,NA,okinawa,10
1967,572850,hokkaido,09
1967,1584784,tohoku,09
1967,4620018,tokyo,09
1967,2313043,chubu,09
1967,822259,hokuriku,09
1967,3245540,kansai,09
1967,1021679,chugoku,09
1967,449883,shikoku,09
1967,1344462,kyushu,09
1967,NA,okinawa,09
1967,568637,hokkaido,08
1967,1536638,tohoku,08
1967,4639147,tokyo,08
1967,2315610,chubu,08
1967,817254,hokuriku,08
1967,3256401,kansai,08
1967,984268,chugoku,08
1967,448016,shikoku,08
1967,1310783,kyushu,08
1967,NA,okinawa,08
1967,567115,hokkaido,07
1967,1617207,tohoku,07
1967,4398347,tokyo,07
1967,2184390,chubu,07
1967,846847,hokuriku,07
1967,3005413,kansai,07
1967,921195,chugoku,07
1967,425347,shikoku,07
1967,1196891,kyushu,07
1967,NA,okinawa,07
1967,539409,hokkaido,06
1967,1539584,tohoku,06
1967,4133982,tokyo,06
1967,2139158,chubu,06
1967,786468,hokuriku,06
1967,2881158,kansai,06
1967,880775,chugoku,06
1967,402893,shikoku,06
1967,1168136,kyushu,06
1967,NA,okinawa,06
1967,520291,hokkaido,05
1967,1556967,tohoku,05
1967,3973625,tokyo,05
1967,2019914,chubu,05
1967,833361,hokuriku,05
1967,2748649,kansai,05
1967,864826,chugoku,05
1967,389857,shikoku,05
1967,1085171,kyushu,05
1967,NA,okinawa,05
1967,506731,hokkaido,04
1967,1552052,tohoku,04
1967,4041790,tokyo,04
1967,2083386,chubu,04
1967,839284,hokuriku,04
1967,2807547,kansai,04
1967,903250,chugoku,04
1967,394483,shikoku,04
1967,1095120,kyushu,04
1967,NA,okinawa,04
1967,511520,hokkaido,03
1967,1446716,tohoku,03
1967,4138277,tokyo,03
1967,2105868,chubu,03
1967,701809,hokuriku,03
1967,2875695,kansai,03
1967,894014,chugoku,03
1967,400058,shikoku,03
1967,1129028,kyushu,03
1967,NA,okinawa,03
1967,502964,hokkaido,02
1967,1392936,tohoku,02
1967,4157407,tokyo,02
1967,2099361,chubu,02
1967,615517,hokuriku,02
1967,2874778,kansai,02
1967,890445,chugoku,02
1967,381990,shikoku,02
1967,1147559,kyushu,02
1967,NA,okinawa,02
1967,496715,hokkaido,01
1967,1443800,tohoku,01
1967,4082376,tokyo,01
1967,2045709,chubu,01
1967,704380,hokuriku,01
1967,2737696,kansai,01
1967,870463,chugoku,01
1967,385451,shikoku,01
1967,1143847,kyushu,01
1967,NA,okinawa,01
1966,500321,hokkaido,12
1966,1499068,tohoku,12
1966,4059660,tokyo,12
1966,2050286,chubu,12
1966,760887,hokuriku,12
1966,2766927,kansai,12
1966,852999,chugoku,12
1966,386601,shikoku,12
1966,1123763,kyushu,12
1966,NA,okinawa,12
1966,498702,hokkaido,11
1966,1451906,tohoku,11
1966,3780431,tokyo,11
1966,1932292,chubu,11
1966,759688,hokuriku,11
1966,2591746,kansai,11
1966,804625,chugoku,11
1966,363648,shikoku,11
1966,1075528,kyushu,11
1966,NA,okinawa,11
1966,493439,hokkaido,10
1966,1468055,tohoku,10
1966,3797617,tokyo,10
1966,1954945,chubu,10
1966,782990,hokuriku,10
1966,2637072,kansai,10
1966,796543,chugoku,10
1966,362155,shikoku,10
1966,1086893,kyushu,10
1966,NA,okinawa,10
1966,503904,hokkaido,09
1966,1380303,tohoku,09
1966,4032325,tokyo,09
1966,2008545,chubu,09
1966,734093,hokuriku,09
1966,2825262,kansai,09
1966,840636,chugoku,09
1966,387194,shikoku,09
1966,1147227,kyushu,09
1966,NA,okinawa,09
1966,500005,hokkaido,08
1966,1385780,tohoku,08
1966,3994919,tokyo,08
1966,2006197,chubu,08
1966,749243,hokuriku,08
1966,2803528,kansai,08
1966,825008,chugoku,08
1966,394153,shikoku,08
1966,1132557,kyushu,08
1966,NA,okinawa,08
1966,506610,hokkaido,07
1966,1410770,tohoku,07
1966,3790223,tokyo,07
1966,1884326,chubu,07
1966,781281,hokuriku,07
1966,2587620,kansai,07
1966,753226,chugoku,07
1966,366701,shikoku,07
1966,1038121,kyushu,07
1966,NA,okinawa,07
1966,483763,hokkaido,06
1966,1375583,tohoku,06
1966,3543473,tokyo,06
1966,1824593,chubu,06
1966,760880,hokuriku,06
1966,2442459,kansai,06
1966,726047,chugoku,06
1966,341694,shikoku,06
1966,969416,kyushu,06
1966,NA,okinawa,06
1966,477204,hokkaido,05
1966,1369837,tohoku,05
1966,2497195,tokyo,05
1966,1787641,chubu,05
1966,770135,hokuriku,05
1966,2394836,kansai,05
1966,708475,chugoku,05
1966,346181,shikoku,05
1966,953934,kyushu,05
1966,NA,okinawa,05
1966,455407,hokkaido,04
1966,1377066,tohoku,04
1966,3579655,tokyo,04
1966,1829769,chubu,04
1966,776027,hokuriku,04
1966,2466579,kansai,04
1966,740320,chugoku,04
1966,338646,shikoku,04
1966,998386,kyushu,04
1966,NA,okinawa,04
1966,452459,hokkaido,03
1966,1315382,tohoku,03
1966,3592925,tokyo,03
1966,1798619,chubu,03
1966,673367,hokuriku,03
1966,2462529,kansai,03
1966,740634,chugoku,03
1966,386015,shikoku,03
1966,1015836,kyushu,03
1966,NA,okinawa,03
1966,444962,hokkaido,02
1966,1248005,tohoku,02
1966,3630290,tokyo,02
1966,1809951,chubu,02
1966,585821,hokuriku,02
1966,2492733,kansai,02
1966,751613,chugoku,02
1966,384552,shikoku,02
1966,1049025,kyushu,02
1966,NA,okinawa,02
1966,451313,hokkaido,01
1966,1307044,tohoku,01
1966,3576469,tokyo,01
1966,1744723,chubu,01
1966,577959,hokuriku,01
1966,2378568,kansai,01
1966,734488,chugoku,01
1966,374398,shikoku,01
1966,1055514,kyushu,01
1966,NA,okinawa,01
1965,459151,hokkaido,12
1965,1323975,tohoku,12
1965,3527822,tokyo,12
1965,1790268,chubu,12
1965,645592,hokuriku,12
1965,2425380,kansai,12
1965,722498,chugoku,12
1965,373944,shikoku,12
1965,1024592,kyushu,12
1965,NA,okinawa,12
1965,465582,hokkaido,11
1965,1280297,tohoku,11
1965,3326581,tokyo,11
1965,1706373,chubu,11
1965,673754,hokuriku,11
1965,2268026,kansai,11
1965,686810,chugoku,11
1965,359832,shikoku,11
1965,984114,kyushu,11
1965,NA,okinawa,11
1965,457214,hokkaido,10
1965,1235790,tohoku,10
1965,3319419,tokyo,10
1965,1732508,chubu,10
1965,618062,hokuriku,10
1965,2278761,kansai,10
